ID	Tag	DataType	Name	Description	RpgId
1372	ANC0005	18	Doji	Dame Doji a posé les bases de l’ensemble des règles et concepts qui régissent la civilisation Rokugani, et son influence se fait aujourd’hui encore ressentir dans les cours de l’Empire. Ceux qui jouissent des conseils de Doji gagnent +1g0 à tous leurs Jets de Courtisan, Étiquette, Spectacle et Sincérité.	1
1373	ANC0006	18	Kakita	L’époux de Doji était un duelliste et un artisan de renom, auteur du Sabre, et il fut le premier Champion d’Émeraude de l’histoire de Rokugan. Toutefois, il initia également la longue et amère querelle qui opposa les Clan de la Grue et du Lion. Ceux qui jouissent des conseils de Kakita peuvent dépenser un Point de Vide pour refaire un jet de Iaijutsu ou d’Art avec un bonus de +1g1, et garder le meilleur des deux résultats. Toutefois, tous ceux que Kakita surveille gagnent automatiquement l’inimitié des samurai Matsu, qui sentent la colère de leur propre ancêtre. Tous les membres de la famille Matsu deviennent donc vos Ennemis Jurés.	1
1374	ANC0007	18	Moto	Redoutable guerrier du désert qui prêta allégeance à Shinjo et intégra sa tribu au Clan de la Ki-Rin, Moto était connu pour son incroyable rapidité et sa parfaite indépendance. Il inspire le même esprit et la même détermination à ceux de ses descendants qui gagnent ses faveurs. Chaque fois que vous faites un jet pour résister à une tentative d’entrave physique (comme une Empoignade) ou d’influence mentale (comme un Jet de Tentation), vous gagnez un bonus de +2g2 au jet. De même, tout Sort censé entraver vos déplacements physiques voit son ND d’Incantation augmenter d’un nombre égal à votre Volonté x5.	1
1375	ANC0008	18	Shinjo	La fondatrice des Licorne était connue pour sa curiosité sans fin, ce qui la poussa à conduire le Clan de la Ki-Rin dans les Terres Brûlées, mais aussi pour sa compassion, qui lui permet de garder de la tendresse pour son frère déchu Fu Leng. Après un long emprisonnement et sommeil dans les Terres Brûlées, elle revint à Rokugan pour purger son Clan chéri du Kolat. Vous gagnez un bonus de +1g1 aux Jets d’Enquête visant à comprendre quelque chose de nouveau, d’étrange ou d’énigmatique, car l’esprit de Shinjo vous guide vers une meilleure compréhension du monde qui vous entoure. Vous gagnez aussi +1g1 aux Jets d’Intuition effectués avec les Compétences Étiquette ou Sincérité (Honnêteté), car la compassion de Shinjo vous investit de grâce et d’empathie.	1
1376	ANC0009	18	Akodo	Le fondateur du Clan du Lion était un général incomparable, l’un des plus grands tacticiens de tous les temps. Il représentait aussi le soldat suprême, un homme qui tirait ses forces de ses propres facultés, mais aussi du soutien des siens. Il fit du Lion un Clan où chaque soldat avait sa place et devenait plus fort de par la simple présence de ses compagnons d’armes. Tant que vous jouissez des conseils d'Akodo, vous gagnez un bonus de +1g0 aux Jets de Compétences de Bugei (à l’exception des Jets de Iaijutsu) et un bonus de +1g1 aux jets effectués sur la Table de Combat de Masse. Par ailleurs, quand vous combattez aux côtés d’un Lion, vous tirez une certaine force de sa présence, comme l’enseignant Akodo. Chaque fois que vous entamez une escarmouche avec au moins un autre bushi Lion près de vous, vous gagnez +1 Point de Vide le temps de l’escarmouche.	1
1377	ANC0010	18	Ikoma	Le fondateur de la famille de conteurs et d’historiens du Clan du Lion était lui-même un incroyable conteur, mais aussi un joyeux coquin qui courait après les femmes et se bagarrait sans peur ni hésitation. Ceux sur qui plane l’esprit tapageur d'Ikoma doivent l’imiter en tout point. En échange, il leur offre ténacité et sagesse. Vous gagnez +1g0 aux Jets liés à l’Intelligence et +2g0 aux dommages à mains nues (avec la Compétence Jiujutsu).	1
1378	ANC0011	18	Kaimetsu-Uo	Le fondateur du Clan de la Mante était le fils de Hida Osano-Wo et de son épouse Matsu, mais également l’un des plus formidables guerriers connus à ce jour. Préférant l’action aux paroles en l’air, il fonda un clan sur une dangereuse île tropicale et envahit Kyuden Isawa pour venger la mort de son père. Ceux qui jouissent des faveurs de Kaimetsu-Uo sont censés vivre comme lui-même le fît et ne tolérer d’insultes de personnes. Vous gagnez un bonus de +1g1aux Jets de Compétence et de Volonté, à l’exception de ceux qui visent à ne pas être provoqué. Vous gagnez un bonus de +3g0 quand vous utilisez la Spécialisation Arme Improvisée de la Compétence Jiujutsu, ainsi que +1g1 aux jets de dommages des armes improvisées.	1
1379	ANC0012	18	Gusai	Comptant parmi les plus célèbres ancêtres du Clan de la Mante, Gusai prouva sa force en réussissant à porter un poignard en présence de l’Empereur, qui lui-même prouva les limites d’une telle force en le faisant exécuter. Quand Gusai vous guide, vous gagnez +3g3 aux Jets de Discrétion ou de Passe-passe visant à dissimuler une arme sur votre personne.	1
1380	ANC0013	18	Asako	Asako, la servante préférée de Shiba, apprit les secrets du potentiel sans fin de l’humanité de son seigneur et fonda l’ordre mystique des henshin. Elle chérissait l’amitié par-dessus tout, si bien que la trahison lui faisait particulièrement mal. Quand Asako guide vos pas, chacun voit en vous un allié charmant et un véritable ami. Vos Relations gagnent gratuitement +1 en Dévotion. Par ailleurs, vous gagnez +1g0 aux Jets de Compétences Sociales effectués contre vos Relations. Toutefois, si une Relation vient à vous trahir, vous gagnez automatiquement Obnubilé : Tuer le Traître sans aucun point en contrepartie.	1
1381	ANC0014	18	Shiba	Connu pour sa sagesse, sa perception et sa perspicacité, Shiba servit Isawa fidèlement de son vivant et écrivit le Tao qui constitua le socle de la religion de l’Empire. Quand il périt dans l’Outremonde, il trouva le moyen de transmettre ses connaissances à ses descendants, s’assurant que les Phénix seraient à jamais menés par l’Âme de Shiba. Toutefois, il lui arrive aussi de prodiguer ses conseils à de simples samurai Phénix. Ceux qui en jouissent gagnent+1g1 aux Jets d’Intelligence et de Compétences liées à l’Intelligence. Par ailleurs, ils ajoutent toujours leur Rang d’Intelligence à leur ND d’Armure. Si vous participez à une escarmouche au côté d’un membre de la famille Isawa, vous gagnez +1 Point de Vide jusqu’à la fin de l’escarmouche.	1
1382	ANC0015	18	Bayushi	Le fondateur du Clan du Scorpion état connu pour son ingéniosité et s ruse, mais aussi pour la cruelle honnêteté dont il fit notamment preuve au chevet de son frère Hantei alors mourant. Si  son habileté et son implacabilité au champ de bataille et en politique appartiennent à la légende, il vouait une véritable adora à Shosuro qui, corrompue par l’Ombre Rampante, signa sa perte. Si vous êtes formé dans l’une des Écoles Bayushi, vous gagnez un bonus de +1g0 à vos Compétences d’École. Par ailleurs, chaque fois que vous dépensez un Point de Vide lors d’un Jet de Compétence d’École, vous gagnez +2g2 au lieu de +1g1. Si vous disposez d’un Lien Karmique avec un autre personnage, chacun de vous peut utiliser les Points de Vide de l’autre, mais si l’un d’entre vous meurt, l’autre gagne aussitôt le Désavantage Momoku sans aucun point en contrepartie.	1
1383	ANC0016	18	Shosuro	La bien-aimée de Bayushi fut dévorée par l’Ombre Rampante et passa des siècles emprisonnée par le Kami Togashi avant de fuir enfin sous l’ère de l’Empereur Disparu. Au terme de cette ère, Bayushi conduisit son âme au Yomi et depuis elle offre ses faveurs aux descendants qu’elle trouve dignes d’elle. Si les murmures de Shosuro guident vos actions, vous gagnez un bonus de +3g1 aux Jets de Discrétion, Comédie et Sincérité (Tromperie).	1
1384	ANC0017	18	Hida Atarasi	Le fils aîné de Hida et premier Tonnerre Crabe devint aussi l'un des premiers samurai à rejoindre les Damnés en succombant à la Souillure de l'Outremonde. Son pouvoir était tel que ceux qui croisaient son chemin (et avaient la chance de survivre) l'appelaient akutenshi, ou l'ange maléfique. Hida finit par traquer son propre fils et le tua en combat singulier. L'esprit tortueux d'Atarasi veille sur vous, vous pouvez à chaque Round d'escarmouche dépenser un Point de Vide ou gagner un Point de Souillure de l'Outremonde (au choix) pour ajouter un nombre de dés lancés (mais non gardés) égal à votre Rang de Souillure ou de Terre à vos jets d'attaque et de dommages du Round.	1
1385	ANC0018	18	Kuni Yori	Kuni Yori était jadis un Crabe loyal, un serviteur du seigneur Hida Kisada, mais il succomba à la tentation de l'Outremonde et trahit le Clan du Crabe. Transformé par le pouvoir de la mahou, Yori devint une abomination mort-vivante à la tête des forces de l'Outremonde contre son ancien Clan. Yori enseigne la tromperie et une plus grande maîtrise des forces de la mahou. Vous gagnez +1g0 aux Jets de Sincérité(Tromperie) et aux Jets d'Incantation de Sorts de Mahou. Toutefois, l'influence maligne de Yori attire à vous la Souillure plus vite que la normale. Chaque fois que vous lancez un Sort de Mahou., vous gagnez un Point de Souillure supplémentaire.	1
1386	POT0001	19	Albinisme	Vous avez la peau et les chevaux pâles comme la mort, peut-être même d'un blanc laiteux. Cela vous confère une apparence troublante, mais du maquillage vous permet de dissimuler tout ça. Vous subissez un malus de -1g0 aux Jets de Compétences Sociales lorsqu'on voit votre véritable apparence.	1
1387	POT0002	19	Creature de Fu Leng	Cette mutation terrible vous prive de votre forme humaine et fait de vous un monstre, habituellement une sorte d'ogre quadrupède ou boursouflé. Cette difformité grave ne peut évidemment pas être cachée et suscite un effet de Peur 3 chez tous ceux qui vous voient.	1
1388	POT0003	19	Dépigmentation de la Peau	Vous avez la peau particulièrement pâle ou foncée. Vous pouvez l'expliquer par une vie menée dehors ou de rat de bibliothèque, mais vous subissez un malus aux ND de +5 aux Jets de Compétences Sociales.	1
1389	POT0004	19	Doigt Supplémentaire	Vous avez désormais un doigt ou un orteil en plus. Cette difformité est évidente, mais mineure. Elle ne suggère pas automatiquement la présence de Souillure, mais ceux qui la remarquent deviennent mal à l'aise, au point que vous subissez un malus de -1g0 aux Jets de Compétences Sociales. Si vous coupez le doigt en question, il repousse sous 48 heures.	1
1390	POT0005	19	Horrible Dentition	Vous avez les dents tordues et/ou décolorées, au point qu'elles semblent inhumaines. Elles peuvent être pointues ou cassées, avoir tout l'air de crocs d'animaux, virer au brun ou au jaune, etc. Pour dissimuler cette mutation lorsque vous parlez ou mangez, vous devez faire un Jet de Comédie/Intuition contre un ND 20.	1
1391	POT0006	19	Langue Fourchue	Vous avez désormais une longue langue fourchue, semblable à celle d'un serpent. Pour dissimuler cette mutation lorsque vous parlez ou mangez, vous devez faire un Jet de Comédie/Intuition contre un ND de 20.	1
1392	POT0007	19	Membres Difformes	L'un de vos membres, une jambe ou un bras (à déterminer aléatoirement) est tordu ou déformé et inutilisable. Cette difformité saute aux yeux et vous ne pouvez la cacher que difficilement, mais vous pouvez probablement la mettre sur le compte d'une blessure. Dans le cas d'une Jambe, vous gagnez le Désavantage Estropié. Si c'est un bras, vous subissez un malus de -3g0 aux jets liés à ce bras.	1
1393	POT0008	19	Membre Supplémentaire	Vous avez désormais un bras ou une jambe en plus. Ce membre donne la preuve de votre Souillure car il souffre de dépigmentation ou se voit doté d'ongles griffus, etc. Il a 50 % de chances  de ne pas fonctionner et de pendre mollement, auquel cas il en est gênant au point que vous subissez -1g0 aux Jets basés sur l'Agilité ou les Réflexes.	1
1394	POT0009	19	Odeur Pestilentielle	Vous dégagez une odeur particulièrement putride et repoussante, que nul ne peut ignorer. Ni un bon bain ni des quantités de parfum ne peuvent vous en débarrasser. Vous subissez un malus de -1g0 aux Jets Sociaux.	1
1395	POT0010	19	Oeil Supplémentaire	Un œil apparait quelque part sur votre corps. Cela vous confère +1g0 aux Jets de Perception et aux Jets basés sur la Perception, mais seulement s'il se trouve à l'air libre. Dans ce cas, il se peut que quelqu'un le remarque.	1
1396	POT0011	19	Peau Epaisse	Vous avez une peau rêche et dure comme le cuir. On vous croit malade ou affligé d'un mal surnaturel, si bien que vous subissez un malus de -2g0 aux Jets de Compétence Sociales. Toutefois, cette peau vous confère une certaine résistance et une Réduction de 5.	1
1397	POT0012	19	Regard Démoniaque	Chaque fois que vous êtes dans l'obscurité ou la pénombre, vos yeux brillent d'une lueur bleutée surnaturelle. Cela vous permet de voir dans le noir et malgré certains obstacles (comme la fumée et le brouillard).	1
1398	POT0013	19	Sang de Jigoku	Vous avez maintenant un sang noir et nauséabond. Si vous vous blessez, tous les témoins verront là un symptôme évident de la Souillure.	1
1399	POT0014	19	Tentacules	Vous avez désormais un ou plusieurs tentacules, que vous contrôlez plus ou moins. Vous pouvez vous en servir pour ramasser de petits objets, attaquer avec des armes de petite taille ou entamer une Empoignade. Quiconque voit ces tentacules comprendra aussitôt que vous portez la Souillure en vous.	1
1400	POT0015	19	Visage de Mort-Vivant	Vous avez désormais une apparence de mort-vivant, une peau grise qui semble tomber en lambeaux et des yeux caves. Cette difformité ne saurait être dissimulée et suscite un effet de Peur 3 auprès de tous ceux qui vous voient.	1
1401	POT0016	19	Au-dessus des Élements	Le pouvoir de Jogoku vous permet de résister à la magie ordinaire (ce qui n'inclut pas la maho). Tous les Sorts élémentaires normaux susceptibles de vous affecter voient leur Jet d'Incantation subir un malus au ND de +10. Toutefois, vous devenez vulnérable au pouvoir des kansen, si bien que les Sorts de Maho vous visant gagnent une Augmentation Gratuite. Un shugenja qui lance Sensation alors que vous vous trouvez à portée réalisera une absence de kami tout autour de vous.	1
1402	POT0017	19	Bénédiction du Sombre Seigneur	Vous résistez naturellement à la douleur et aux blessures. Augmentez vos Blessures de 3 à chaque Rang de Blessure.	1
1403	POT0018	19	Enfant des Ténèbres	Le pouvoir de la Souillure vous protège des autres serviteurs de Jigoku. Les créatures de l'Outremonde ne vous attaquent pas, sauf si vous les menacez le premier. Si vous parvenez à communiquer avec elles, elles pourraient vous obéir, surtout si vous vous montrez puissant ou persuasif.	1
1404	POT0019	19	Esprit des Ténèbres	Vous pouvez étreindre la Souillure pour augmenter vos jets liés aux Traits Mentaux (Intelligence, Vnté, Intuition et Perception) comme vous le faites avec vos Traits Physiques. Si vous rejoignez les Damnés, vous pouvez désormais ajouter votre Rang de Souillure au total des jets faits avec des Traits Mentaux et Physiques.	1
1405	POT0020	19	Force Monstrueuse	La Souillure imprègne chacun de vos muscles et vous confère une apparence particulièrement impressionnante qui trouble tous ceux qui vous voient. Vous subissez -1g0 aux Jets de Compétences Sociales. En échange, vous gagnez +Xg0 aux Jets de Force, Jets de Compétences liés à la Force et jets de dommages, où X est égal à vos Rangs de Souillure.	1
1406	POT0021	19	Griffes Obscures	Vous disposez de griffes d'obsidienne dissimulées dans vos doigts et que vous pouvez sortir au prix d'une Action Gratuite. Les griffes confèrent une VD de 2g3 à vos attaques à mains nues (au lieu de l'habituel 0g1) tout en tant d'obsidienne pour passer outre la Rduction et l'Invulnérabilité. Toutefois, vous vous sentez obligé de vous en servir chaque fois que vous vous battez, au point que vous devez réussir un Jet de Volonté contre un ND de 10 chaque fois que vous débutez un combat avec une autre arme.	1
1407	POT0022	19	Maitre des Ombres	Vous avez une affinité aux ombres et à l'obscurité. Vous gagnez +Xg0 aux Jets de Discrétion, où X représente votre Rang de Souillure. Vous gagnez la Mutation Dépigmentation de la Peau si vous ne l'avez pas déjà, car votre épiderme prend une teinte très ombre.	1
1408	POT0023	19	Maitre du Sang	Les kansen sont vos mis et talent en matière d'incantation des Sorts de Maho. Vous pouvez les lancer pour une Blessure de moins que la normale et la Souillure que vous gagnez ce faisant est réduite de votre Terre (jusqu'à un minimum de 1 Point de Souillure). Tous les autres Sorts que vous lancez subissent un malus de +10 au ND.	1
1409	POT0024	19	Résistance Surnaturelle	Vous pouvez vous passer de repos ou de sommeil jusqu'à 3 jours sans subir de malus. Ce pouvoir doit être réactivé au bout de trois jours (auquel cas vous devez refaire un jet pour résister à l'acquisition de Souillure).	1
1410	POT0025	19	Le Sang Appelle le Sang	Vous savez où se trouve votre moindre parcelle de sang ou de chair (cheveux et ongles exceptés), où qu'elle se situe. Si vous avez déjà le Pouvoir Domination du Sang (cf plus bas), vous êtes même capable de pister une créature qui a bu votre sang.	1
1411	POT0026	19	Sentir le Jade	Vous avez un sens redoutable pour la détection des substances sacrées comme le jade. Vous sentez donc la présence du jade, du cristal et de l'obsidienne dans un rayon de 3m x votre Anneay de Terre. Une magie de dissimulation peut contrer ce sens. Vous ne pouvez pas détecter le Thé de Pétales de Jade.	1
1412	POT0027	19	Vitesse Surnaturelle	La Souillure vous confère une vitesse totalement ahurissante pour votre taille et votre force. On considère que votre Anneau d'Eau a  Rangs de plus en ce qui concerne la distance que vous pouvez parcourir ai prix d'une Action de Mouvement Simple ou Complexe. En revanche, vous ne tenez pas en place et ne pouvez rester tranquille plus de quelques minutes d'affilée.	1
1413	POT0028	19	Aux Côtés des Ténèbres	Vous avez le pouvoir de réprimer temporairement votre Souillure, jusqu'à la rendre impossible à détecter. Si vous méditez sans interruption pendant 2 heures et réussissez un Jet de Méditation/Volonté contre un ND 20, vous pouvez « métaboliser » votre Souillure pendant 8 heures. Pendant ce temps vous n'êtes plus considéré comme Souillé au regard des règles. Ainsi, les Sorts et Techniques visant les créatures Souillées ne vous affectent pas. Toutefois, les mutations physiques (comme les membres supplémentaires) restent en place. Vous ne pouvez mettre fin à ce pouvoir prématurément. Tant qu'il fait effet, vous ne pouvez pas utiliser vos autres Pouvoirs de l'Outremonde, lancer des Sorts de Maho ou étreindre la Souillure pour améliorer vos jets.	1
1414	POT0029	19	Beauté Impie	Jigoku voit en vous un espion infiltré au sein de l'Empire. Vous ne subissez pas de signes extérieurs de la Souillure et vos mutations physiques disparaissent. Vous pouvez gagner de nouveaux Pouvoirs de l'Outremonde, mais ils ne s'accompagnent pas de symptômes physiques. Toutefois, l'intérieur de votre corps mute pour compenser le manque de changements extérieurs et présente des organes difformes ou redondants, des tumeurs cancéreuses et autres difformités.	1
1415	POT0030	19	Domination du Sang	Votre sang véhicule votre volonté et toute créature qui en boit ou en ingère ne serait-ce qu'une cuillerée (l'équivalent d'une blessure) vous obéira. Vous pouvez faire un Jet d'Opposition de Volonté contre une cible pour la forcer à vous obéir pendant un nombre d'heures égal à votre Rang de Souillure. Vous ne pouvez pas l'obliger à se tuer, mais tous les autres ordres (y compris les plus mortels, comme combat cet Oni ») doivent être exécutés. Si vous ratez le Jet d'Opposition de Volonté, la cible prend conscience de votre tentative et vous ne pouvez pas tenter de lui donner de nouveaux ordres pendant une journée entière.	1
1416	POT0031	19	Elu de Fu Leng	La Souillure vous confère une force de volonté surnaturelle, et vous permet de repousser les tentatives d'influence mentale. Toute entreprise visant à vous influencer au moyen de Compétences Sociales ou de Techniques, ou encore de vous contrôler au moyen de Sorts, échoue automatiquement.	1
1417	POT0032	19	Extraire la Noirceur	La Souillure a le pouvoir d'invoquer la Souillure d'autrui, et donc de répandre la contagion. Si vous restez en contact physique avec une autre créature pendant au moins 1 minute, vous pouvez faire un Jet d'Opposition de Volonté. Si vous le remportez, la victime gagne un nombre de Points de Souillure égal à votre Rang de Souillure actuel. En cas d'échec, il ne se passe rien, mais la victime se sentira mal à l'aise, sans doute parcourue de frissons.	1
1418	POT0033	19	les Délices de la Chair	La Souillure tire se force d'actes surnaturels, notamment du goût du sang et de la viande crue. Vous pouvez entreprendre une Action Simple pour vous nourrir de la chair d'une personne ou créature morte ou incapable de vous résister (Epuisée ou Hors de Combat, ligotée, etc.). Cela lui inflige 1g1 Blessures (si elle vit encore) et vous soigne d'un nombre de Blessures égal à 5 x votre Rang de Souillure.	1
1419	POT0034	19	Force de la Folie	Vous puisez dans votre propre essence Physique pour bonifier vos actions, un peu comme les humains normaux le font avec le Vide. Un nombre de fois par jour égal à votre Anneau de Terre, vous pouvez subir des Blessures égales à votre Terre pour reproduire la dépense d'un Point de Vide. Ce pouvoir ne permet pas de réduire les dommages, mais n'importe quel autre effet de dépense de Points de Vide peut être dupliqué (dont activer une Technique d'École et gagner +1g1 aux jets).	1
1420	POT0035	19	Force Impie	Votre corps ne ressent plus la douleur et fonctionne même quand vous subissez des dommages dévastateurs. Vous ne subissez pas de Malus de Blessure. Quelles que soient les Blessures que vous subissez, vous agissez normalement jusqu'à la mort.	1
1421	POT0036	19	Père des Mensonges	La Souillure se nourrit de la tromperie et renforce vos efforts visant à duper ou manipuler autrui. Vous gagnez un +0gX aux Jets de Tentation, d'Intimidation ou de Tromperie (Compétence Sincérit), où X représente votre Rang de Souillure.	1
1422	POT0037	19	Protection Obscure	La Souillure vous confère le pouvoir de résister aux attaques ordinaires. On considère que vous êtes Invulnérable, de la même manière que certaines créatures. Quand vous ignorez des dommages grâce à ce Pouvoir, votre peau luit d'une sorte d'énergie noire et palpitante impossible à dissimuler.	1
1423	POT0038	19	Régénération Surnaturelle	La Souillure offre à votre corps une horrible vitalité et referme vos plaies en quelques minutes. À chaque Round, au début de votre Tour, vous soignez un nombre de Blessures égal à votre Rang de Souillure. Les plaies soignées ne laissent aucune cicatrice derrière elles et si les membres tranchés ne repoussent pas spontanément, ils se ressoudent si on les maintient en place pendant quelques minutes.	1
1424	POT0039	19	Les Volontés du Maitre	La Souillure ne vous laissera pas mourir car vous êtes trop utile à Jigoku. Si vous mourrez, vous finissez par revenir d'entre les morts sous la forme d'un mort-vivant intelligent. Vous conservez vos Anneaux, Traits, capacités, Techniques d'École et Compétences, mais vous n'avez plus d'Anneau du Vide. Votre corps est mort-vivant et finira par se mettre à se décomposer.	1
1425	SPE0001	20	Énorme	Il est impossible d'empoigner les créatures énormes en raison de leur taille et de leur masse immenses, ou parfois à cause de leurs membres multiples ou de leur forme monstrueuse. Une créature énorme ne peut être ni empoignée ni être la cible de la manœuvre de renversement, de même elle ne peut empoigner ses adversaires à moins de posséder de rangs dans la compétence Jiujutsu.	1
1426	SPE0002	20	Esprit	Une créature dotée de la capacité esprit vient des royaumes des esprits situés hors de Ningen-do, et en tant que telle, présente une résistance particulière aux armes et aux effets issus du monde des mortels. Les esprits qui vivent en Ningen-do ne subissent que la moitié des dommages issus des armes ou des attaques physiques portées à l'aide d'autres matériaux que le jade, le cristal ou l'obsidienne, ainsi que les sorts ou effets magiques qui n'ont pas le mot-clef jade ou cristal.	1
1427	SPE0003	20	Invulnérabilité	Une créature dotée de l'invulnérabilité devient très difficile à blesser par des attaques ordinaires. On retrouve souvent cette capacité chez les Oni, mais elle caractérise également bien d'autres puissantes créatures de l'Outremonde, ainsi que les plus dangereux des damnés. Une créature dotée d'invulnérabilité ne subit de dommages que de la part des sorts, des nemuranai et des armes faites de jade, de cristal ou d'obsidienne. Toutes les autres attaques ne leur infligent qu'une seule blessures, aussi puissant que soit le coup.	1
1428	SPE0004	20	Invulnérabilité Partielle	Une créature dotée d'invulnérabilité partielle n'est invulnérable qu'à certains types d'attaque. Par exemple une créature peut être invulnérable aux flèches, ou encore au feu. Les attaques issues des sources indiquées ne lui causent que 1 blessure, quel que soit le résultat du jet de dommages.	1
1429	SPE0005	20	Invulnérabilité Supérieure	Une créature dotée d'invulnérabilité supérieure a tous les avantages de l'invulnérabilité, mais de surcroît elle se montre invulnérable à une ou plusieurs formes d'attaques capables de blesser des êtres invulnérables. Par exemple, elle peut être invulnérable au jade ou aux sorts d'Air.	1
1430	SPE0006	20	Mort-Vivant	Les mort-vivants ne ressentent pas la douleur et ne subissent donc pas les malus de blessure. Ils demeurent entièrement fonctionnels tant qu'on ne les a pas coupés en morceaux (tant qu'ils ne se retrouvent pas au rang mort). Comme ils sont morts, ils possèdent une immunité contre tous les effets de peur, ainsi que contre tout sort, compétence ou technique qui tente d'influencer leur esprit ou leurs émotions.	1
1431	SPE0007	20	Peur	Nombre des créatures les plus étranges ou grotesques de Rokugan ont un aspect effroyable. En particulier les puissants monstres de l'Outremonde et les morts-vivants, dont l'existence même représente un blasphème pour les Rokugani. Les créatures dotées de la capacité peur la font immédiatement subir à l'adversaire au début de chaque rencontre (Cf les règles de peur dans le livre de la terre).	1
1432	SPE0008	20	Résistance Magique	Cette capacité fonctionne exactement comme l'avantage de même nom, décrit dans le livre du feu.	1
1433	SPE0009	20	Vivacité	Une créature dotée de Vivacité se déplace plus vite que ses capacités physiques ne devraient le lui permettre. Ce peut être le résultat d'un pouvoir surnaturel, ou tout simplement l'effet de la rage ou de l'énergie. Quand on calcule la distance à laquelle des créatures dotées de vivacité peuvent se déplacer au moyen d'une action gratuite ou simple, on ajoute leur valeur de vivacité à leur anneau d'eau.	1
1434	SPE0010	20	Charge Furieuse	Un bœuf blessé réagit instantanément de façon furieuse, chargeant tout ce qu'il perçoit comme étant à l'origine de sa douleur. À son premier tour de jeu consécutif à celui où il a été blessé (en supposant qu'il n'a pas été tué), il ne suit aucun malus de blessure et peut ajouter +10 au résultat de son jet d'attaque. Une fois cette fureur passagère éclipsée, il subit l'effet normal de ses malus de blessure.	1
1435	SPE0011	20	Odorat	la créature bénéficie d'un bonus de +2g1 à tous leurs jets basés sur la perception et impliquant l'odorat.	1
1436	SPE0012	20	Charge	La créature en posture d'assaut peuvent parcourir une distance inférieure ou égale à (3m x leur Anneau d'Eau) ou moyen d'une action gratuite.	1
1437	SPE0013	20	Attaque aux Yeux	Quand la créature inflige 10 blessures ou plus en une seule attaque, sa victime devient temporairement aveuglée (à cause du sang et de la douleur) jusqu'à ce que la plaie soit traitée par magie ou à l'aide de la compétence médecine. Si les dommages infligés se montent à 20 blessures ou plus, la créature a crevé l'oeil (infligeant à sa victime le désavantage mauvaise vue).	1
1438	SPE0014	20	Drainage Sanguin(Gaki)	Un gaki peut renoncer à infliger des dommages après une attaque réussie pour boire le sang de sa victime et l'absorber par ses doigts translucides. Ceci inflige 12 Blessures à la victime, soignant le Gaki du même montant.	1
1439	SPE0015	20	Immortalité(Gaki)	Les gaki ne peuvent pas être tués. Si leur forme physique est détruite, ils se reconstituent en Gaki-do.	1
1440	SPE0016	20	Invisibilité(Gaki)	Un gaki parvient à devenir invisible au moyen d'une action gratuite, et peut également traverser les murs et objets inanimés lorsqu'il se trouve sous cette forme (mais pas les créatures vivantes).	1
1441	SPE0017	20	Métamorphose(Gaki)	Tous les gaki peuvent prendre la forme d'un insecte ordinaire au moyen d'une action complexe. Une action simple leur suffit pour retrouver leur forme originelle.	1
1442	SPE0018	20	Possession(Gaki)	Un shozai-gaki peut posséder un mortel au moyen d'une action complexe en remportant un jet d'opposition de Volonté. La victime souffre alors d'une fièvre brûlante, et son corps s'agite de terribles frissons. Elle subit 1g1 blessures par jour tandis que le gaki se nourrit directement de son essence vitale. Le gaki peut être expulsé hors de sa victime grâce aux sorts Glyphe de Pureté ou Liens de Ningen-do.	1
1443	SPE0019	20	Invulnérabilité(Gaki)	les Gaki possèdent une immunité contre tous les Sorts d’illusion et tous les Sorts, Techniques et Compétences affectant l’esprit ou les pensées.	1
1444	SPE0020	20	Immunité à la Souillure	La créature ne gagne jamais de souillure de l'Outremonde, quelle qu'en soit la source, et ne peut pas lancer de sorts de Mahou.	1
1445	SPE0021	20	Nom	Les hommes-rats accordent une grande importance aux noms, et plus le nom d'un Nezumi montre de « force », plus il sera puissant et chanceux. En terme de jeu, les hommes rats ont un trait appelé 'Nom' qui fonctionne comme l'Anneau de Vide des humains, y compris lorsqu'il s'agit de penser des points de Nom pour obtenir les mêmes effets que ceux dûs aux points de Vide. Toutefois, les hommes-rats ne peuvent ni méditer ni accomplir la cérémonie du thé pour regagner des points de Nom, et ils ne peuvent pas adopter la posture du centre.	1
1446	SPE0022	20	Duperie	Le Kappa peut créer des illusions visuelles semblables à celles issues du sort Brumes d'Illusion, et ce trois fois par jour.	1
1447	SPE0023	20	Eau Vitale	Si on parvient à vider l'eau du bol crânien du Kappa, la créature perd toute sa réduction, et tous ses anneaux ainsi que ses traits tombent à 1 jusqu'à ce qu'elle ait passé une journée entière sous l'eau à recouvrer ses forces.	1
1448	SPE0024	20	Immunité aux sorts	Tous les Ugulu no Oni sont immunisés contre 2 sorts, ceux-ci variant d'un Ugulu à l'autre.	1
1449	SPE0025	20	Immunité aux flèches	Les Ugulu no Oni ont une immunité complète à toutes les flèches à l’exception des flèches perce-armure.	1
1450	SPE0026	20	Décapitation	On ne peut triompher d'un mort animé qu'en le découpant littéralement en morceaux (c'est-à-dire en le réduisant au rang de blessure Mort). Toutefois, il existe la possibilité de les détruire en les décapitant. Cela nécessite de déclarer les augmentations nécessaires à un Coup Précis et d'infliger au moins 18 blessures.	1
